unit_id,cell_type,region,layer,channel,depth_um,place_x_cm,place_y_cm,hd_pref_rad
555,DG_granule,DG,granule,77,1520.0,46.85713715735682,39.85118312235719,2.4571161445092313
556,DG_granule,DG,granule,81,1600.0,71.114608227916,30.316506416369123,1.2336174640081428
557,DG_granule,DG,granule,89,1760.0,67.98121126576082,19.964255682565863,-2.0150534254014483
558,DG_granule,DG,granule,80,1580.0,49.7048064322248,55.120588491976896,2.474380025010075
559,DG_granule,DG,granule,83,1640.0,35.21525727986774,29.744591258336914,1.4605444788999886
560,DG_granule,DG,granule,77,1520.0,65.76723080171269,57.232723242852195,-0.5466336685444464
561,DG_granule,DG,granule,72,1420.0,74.96040720918033,83.91360201172478,-1.1361394010039478
562,DG_granule,DG,granule,74,1460.0,82.2141502814447,27.943454383256956,-2.54025251025406
563,DG_granule,DG,granule,74,1460.0,42.12359286762706,65.75414678311355,2.915938431912628
564,DG_granule,DG,granule,81,1600.0,60.6075188697374,42.65890176111256,2.8145925819193724
565,DG_granule,DG,granule,71,1400.0,46.3546259693384,69.0592084980781,-1.4990832421545417
566,DG_granule,DG,granule,71,1400.0,31.070909243063404,67.73983708209701,2.1583310745462994
567,DG_granule,DG,granule,83,1640.0,45.89858267018861,50.885193366527126,2.2394658182772043
568,DG_granule,DG,granule,71,1400.0,69.74585211236203,28.098140981369095,-0.22422948143676447
569,DG_granule,DG,granule,73,1440.0,22.001936322241793,21.883846335826895,-2.6288817832693727
570,DG_granule,DG,granule,74,1460.0,29.571979460352516,36.995950338079844,0.21641588661828015
571,DG_granule,DG,granule,80,1580.0,36.32889760986343,29.615994103604528,0.8391250308762954
572,DG_granule,DG,granule,81,1600.0,73.32668129200843,71.83592683181506,-1.284903789135259
573,DG_granule,DG,granule,80,1580.0,39.15258542866746,46.08684049544457,1.0803316988610288
574,DG_granule,DG,granule,78,1540.0,78.208204672979,15.103096407622525,2.687365698037156
575,DG_granule,DG,granule,72,1420.0,60.77683004174581,16.858244830192433,-0.7931877363914612
576,DG_granule,DG,granule,82,1620.0,80.37666617707931,36.63139976021113,2.97555167318135
577,DG_granule,DG,granule,90,1780.0,28.261596417938772,10.302208416536729,-1.9984098101593522
578,DG_granule,DG,granule,84,1660.0,84.2080418837227,24.786061360104767,2.142032101157625
579,DG_granule,DG,granule,89,1760.0,50.391567219212945,14.649505762470492,-1.513911222761431
580,DG_granule,DG,granule,82,1620.0,42.50650549536381,65.87810114966263,2.9033986092527453
581,DG_granule,DG,granule,90,1780.0,39.294948254601614,67.0222029981939,1.1771082890871405
582,DG_granule,DG,granule,77,1520.0,38.32095339702687,64.81758304346721,-0.4524706706676094
583,DG_granule,DG,granule,78,1540.0,48.67012943166003,69.68100207510226,-2.3858048893101875
584,DG_granule,DG,granule,71,1400.0,67.42848678515807,22.591992908205967,1.6622175363191642
585,DG_granule,DG,granule,76,1500.0,62.36132891462684,85.94787696423218,-0.17621892388703309
586,DG_granule,DG,granule,80,1580.0,72.81565113089147,18.83706113511107,-2.4959586962336617
587,DG_granule,DG,granule,73,1440.0,89.96786726874242,78.68847010899498,2.071037607730169
588,DG_granule,DG,granule,73,1440.0,69.15698745144775,51.89584607101107,2.4145075774914444
589,DG_granule,DG,granule,90,1780.0,24.449515936565128,44.444840576805824,0.760025493903393
590,DG_granule,DG,granule,80,1580.0,28.689668416288026,82.61616550487292,2.2401007237766786
591,DG_granule,DG,granule,86,1700.0,67.9804973027546,85.55515059300093,2.7512344736844714
592,DG_granule,DG,granule,83,1640.0,20.74050209984847,85.28349807072746,-0.560270327369738
593,DG_granule,DG,granule,73,1440.0,14.791500874605914,66.59354122035337,0.1784179160670094
594,DG_granule,DG,granule,75,1480.0,29.42062026734466,61.82451180521127,1.5718800696765687
595,DG_granule,DG,granule,71,1400.0,20.034811896088858,15.976425191595931,0.6604699431088017
596,DG_granule,DG,granule,83,1640.0,13.234136072090568,76.25362782037037,-2.9735926283488787
597,DG_granule,DG,granule,87,1720.0,68.98812512876015,25.472243823628524,-2.1480643861419595
598,DG_granule,DG,granule,90,1780.0,36.335927316943085,17.054639856482048,0.3682417998241929
599,DG_granule,DG,granule,76,1500.0,83.18612096747243,68.16113432387374,-1.3106959046441087
600,DG_granule,DG,granule,87,1720.0,12.939721958638701,51.97454941381251,1.1826255694326298
601,DG_granule,DG,granule,78,1540.0,85.7675692090639,60.57212811662027,0.5967955405004752
602,DG_granule,DG,granule,80,1580.0,82.71393012435999,22.73555536888905,1.9766908168585955
603,DG_granule,DG,granule,86,1700.0,49.12705362429765,80.14742047377516,2.2607526213955937
604,DG_granule,DG,granule,76,1500.0,87.04110984774836,48.24935221616243,-2.4111977948126055
605,DG_granule,DG,granule,87,1720.0,89.55238542932888,38.37882465433955,2.9041403143000766
606,DG_granule,DG,granule,77,1520.0,35.26747432438693,77.68340518449635,-1.4466478361850381
607,DG_granule,DG,granule,81,1600.0,15.76560333018902,26.725222716138628,0.34860799712548074
608,DG_granule,DG,granule,77,1520.0,11.17797246096484,40.703931658936455,0.9975394189721571
609,DG_granule,DG,granule,88,1740.0,78.93349128233041,17.325792540549028,1.81687320472051
610,DG_granule,DG,granule,75,1480.0,68.95540783541955,38.95830114853614,-0.6784570514743198
611,DG_granule,DG,granule,80,1580.0,61.26734420951193,57.02126551891815,1.8460670815561482
612,DG_granule,DG,granule,82,1620.0,78.92574309727918,66.40888760535358,1.9851421775790365
613,DG_granule,DG,granule,79,1560.0,65.09619447898775,66.07985827635628,1.959487413514057
614,DG_granule,DG,granule,76,1500.0,80.48165283164097,45.85174593042688,-1.5231456890071944
615,DG_granule,DG,granule,83,1640.0,83.21923689703266,34.119180549078585,-2.3640218329560687
616,DG_granule,DG,granule,87,1720.0,57.75209471160501,70.14867232652978,-2.5006368583865903
617,DG_granule,DG,granule,81,1600.0,72.89690552873964,46.78499262233784,-1.5044411283710615
618,DG_granule,DG,granule,78,1540.0,38.97353183766774,20.757117864746224,-0.08361687757922809
619,DG_granule,DG,granule,76,1500.0,67.66906432991007,63.29122326599739,1.3629580673505304
620,DG_granule,DG,hilus,98,1940.0,20.41480425738536,39.81464125649612,-1.5476557822619272
621,DG_granule,DG,hilus,97,1920.0,38.99680635071399,78.99239230953586,-0.16840701061306085
622,DG_granule,DG,hilus,91,1800.0,15.356679059597695,34.41568559977317,2.8671610965924934
623,DG_granule,DG,hilus,98,1940.0,78.55572254476603,76.48370117534029,2.3150687427626124
624,DG_granule,DG,hilus,98,1940.0,82.24375541184398,79.35016007103584,-1.9688349152183269
625,DG_granule,DG,hilus,99,1960.0,62.60083093527718,27.66846026018066,2.2980239660442523
626,DG_granule,DG,hilus,100,1980.0,58.686517530127404,44.02951144827177,0.40858472500650356
627,DG_granule,DG,hilus,98,1940.0,52.14388011994893,71.52744747512097,-2.308481019417421
628,DG_granule,DG,hilus,92,1820.0,43.56316698373676,16.87555191474828,-1.9626245922501433
629,DG_granule,DG,hilus,93,1840.0,10.430127715607957,85.46460342700689,1.7657706927346162
630,DG_granule,DG,hilus,93,1840.0,81.47857279247175,18.077029842601142,1.581572187464964
631,DG_granule,DG,hilus,97,1920.0,68.82231715029862,13.44581227258308,1.6176021964826504
632,DG_granule,DG,hilus,94,1860.0,78.18116863642848,54.324999879486214,1.9404680673537396
633,DG_granule,DG,hilus,98,1940.0,77.81304540689023,83.13220080898186,-2.829741023018379
634,DG_granule,DG,hilus,100,1980.0,33.73046258483712,83.19798174508635,2.8512180860999656
635,DG_granule,DG,hilus,100,1980.0,34.67111361701598,72.80212985003692,1.3352501246806119
636,DG_granule,DG,hilus,98,1940.0,37.21789359219912,16.4319084120274,-0.2500231290669084
637,DG_granule,DG,hilus,99,1960.0,38.44690455519378,45.0547742367805,1.667735620292687
638,DG_granule,DG,hilus,98,1940.0,31.560629521482255,26.331659003387298,0.7917025401262663
639,DG_granule,DG,hilus,91,1800.0,45.28245890321348,74.9587310792018,-1.5660848117055737
640,DG_granule,DG,hilus,92,1820.0,54.55491567715421,70.1044164100285,-1.3374351061266812
641,DG_granule,DG,hilus,100,1980.0,64.46942185469013,40.1957706115563,-0.2002558940426593
642,DG_granule,DG,hilus,94,1860.0,45.13117055557828,73.28979173066443,-1.3712544824329553
643,DG_granule,DG,hilus,95,1880.0,40.34043117599828,25.347852404674143,0.3905734287857485
644,DG_granule,DG,hilus,93,1840.0,60.62987600444586,54.55681893343733,-1.2468939373439754
645,DG_granule,DG,hilus,96,1900.0,53.19081697532717,50.99921320471398,-1.706541124260873
646,DG_granule,DG,hilus,99,1960.0,12.618297772830589,16.798211596811292,-2.506434367892132
647,DG_granule,DG,hilus,92,1820.0,62.101465543032035,65.98055718203042,1.8076314858265725
648,DG_granule,DG,hilus,94,1860.0,63.72557028862872,58.42359927412356,-2.174101910714089
649,DG_granule,DG,hilus,94,1860.0,82.79467783278675,12.419653013321348,-2.7590110525252425
